,checkin_day,checkin_month,checkin_year,checkout_day,checkout_month,checkout_year,listing_id,unit_id,property_id,area_id,type_1.0,type_2.0,type_3.0,type_4.0,type_5.0,design_0.0,design_1.0,design_2.0,design_3.0,design_4.0,design_5.0,usd
53925,16,10,2019,17,10,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,34.1
53926,13,9,2019,14,9,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.78
53927,18,7,2019,21,7,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.77
53928,20,6,2019,22,6,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.36
53929,22,12,2019,23,12,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.78
53930,19,9,2019,21,9,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.6
53931,2,12,2019,4,12,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.54
53932,23,9,2019,25,9,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.55
53933,23,10,2019,26,10,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,34.49
53934,11,7,2019,14,7,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.59
53935,19,12,2019,22,12,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.76
53936,17,11,2019,21,11,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.57
53937,20,11,2019,23,11,2019,1718,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.51
53938,2,10,2019,5,10,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,38.69
53939,12,7,2019,13,7,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,28.5
53940,31,7,2019,2,8,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,28.52
53941,8,6,2019,11,6,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,27.72
53942,15,8,2019,17,8,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,38.47
53943,1,9,2019,3,9,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,38.7
53944,19,8,2019,20,8,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,38.57
53945,3,9,2019,6,9,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,28.12
53946,19,7,2019,22,7,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,28.67
53947,9,12,2019,11,12,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,42.6
53948,12,8,2019,15,8,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,0.0
53949,6,8,2019,11,8,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,38.49
53950,19,9,2019,20,9,2019,1719,1161,251,2,0,0,0,1,0,0,0,0,1,0,0,42.6
53951,12,7,2019,13,7,2019,1720,1162,251,2,0,0,0,1,0,0,0,0,1,0,0,28.5
53952,1,10,2019,3,10,2019,1720,1162,251,2,0,0,0,1,0,0,0,0,1,0,0,46.31
53953,1,10,2019,3,10,2019,1720,1162,251,2,0,0,0,1,0,0,0,0,1,0,0,46.31
53954,1,9,2019,4,9,2019,1720,1162,251,2,0,0,0,1,0,0,0,0,1,0,0,28.2
53955,19,7,2019,22,7,2019,1720,1162,251,2,0,0,0,1,0,0,0,0,1,0,0,28.67
53956,15,9,2019,16,9,2019,1720,1162,251,2,0,0,0,1,0,0,0,0,1,0,0,47.19
53957,30,6,2019,2,7,2019,1720,1162,251,2,0,0,0,1,0,0,0,0,1,0,0,38.85
53958,17,8,2019,18,8,2019,1721,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,46.33
53959,17,7,2019,21,7,2019,1721,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,35.77
53960,13,6,2019,16,6,2019,1721,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,27.64
53961,21,7,2019,22,7,2019,1721,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,28.67
53962,12,8,2019,15,8,2019,1721,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,28.07
53963,27,7,2019,28,7,2019,1721,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,39.28
53964,13,9,2019,14,9,2019,1721,1164,251,2,0,0,0,1,0,0,0,0,1,0,0,47.19
53965,13,10,2019,16,10,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,109.84
53966,9,8,2019,11,8,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,150.39
53967,29,12,2019,31,12,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,111.21
53968,8,9,2019,10,9,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,110.18
53969,28,10,2019,30,10,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,110.41
53970,1,9,2019,3,9,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,109.41
53971,2,7,2019,3,7,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,137.02
53972,23,7,2019,26,7,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,111.17
53973,23,12,2019,27,12,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,110.87
53974,2,1,2020,5,1,2020,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,111.73
53975,16,10,2019,18,10,2019,1722,1165,251,2,0,0,0,1,0,0,0,0,1,0,0,54.67
53976,21,10,2019,22,10,2019,1723,1163,251,2,0,0,0,1,0,0,0,0,1,0,0,42.58
53977,8,6,2019,11,6,2019,1723,1163,251,2,0,0,0,1,0,0,0,0,1,0,0,55.45
53978,8,6,2019,11,6,2019,1723,1163,251,2,0,0,0,1,0,0,0,0,1,0,0,27.72
53979,15,10,2019,16,10,2019,1723,1163,251,2,0,0,0,1,0,0,0,0,1,0,0,42.24
53980,21,12,2019,23,12,2019,1723,1163,251,2,0,0,0,1,0,0,0,0,1,0,0,42.89
53981,25,8,2019,27,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,46.68
53982,21,8,2019,25,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.51
53983,21,8,2019,24,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.51
53984,11,4,2019,14,4,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,22.24
53985,17,8,2019,18,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.53
53986,3,1,2020,4,1,2020,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,27.8
53987,11,8,2019,13,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.58
53988,29,8,2019,30,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.57
53989,7,9,2019,9,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,40.63
53990,7,9,2019,8,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.27
53991,21,10,2019,23,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.41
53992,21,9,2019,23,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.33
53993,10,9,2019,11,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.35
53994,11,10,2019,12,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.33
53995,14,12,2019,16,12,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.63
53996,26,8,2019,27,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.49
53997,24,10,2019,26,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.31
53998,4,8,2019,6,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.56
53999,31,8,2019,1,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.59
54000,6,10,2019,7,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,33.66
54001,1,9,2019,4,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.06
54002,4,9,2019,6,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.13
54003,4,9,2019,7,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.13
54004,24,8,2019,25,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.55
54005,7,10,2019,10,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.21
54006,18,9,2019,19,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.32
54007,5,10,2019,6,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.19
54008,27,7,2019,28,7,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.94
54009,15,10,2019,17,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.15
54010,26,10,2019,28,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.49
54011,13,8,2019,15,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.37
54012,8,8,2019,9,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.55
54013,18,8,2019,21,8,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,23.53
54014,4,10,2019,5,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,33.53
54015,28,9,2019,29,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,33.55
54016,2,1,2020,3,1,2020,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,27.93
54017,30,9,2019,3,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.06
54018,18,10,2019,20,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.17
54019,14,9,2019,16,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,40.98
54020,14,10,2019,15,10,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.23
54021,13,9,2019,14,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.52
54022,22,12,2019,24,12,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,32.64
54023,19,9,2019,21,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,33.81
54024,23,9,2019,24,9,2019,1724,1166,252,2,0,0,0,1,0,0,0,0,1,0,0,29.27
54025,2,10,2019,5,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,32.13
54026,3,1,2020,4,1,2020,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.97
54027,29,8,2019,30,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.57
54028,13,10,2019,17,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,32.27
54029,31,12,2019,2,1,2020,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,28.5
54030,26,8,2019,27,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.49
54031,27,10,2019,30,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,32.49
54032,8,9,2019,11,9,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.76
54033,5,1,2020,7,1,2020,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,24.01
54034,15,8,2019,16,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.45
54035,14,8,2019,16,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.49
54036,2,9,2019,4,9,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.58
54037,4,9,2019,6,9,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.65
54038,20,9,2019,23,9,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,33.82
54039,24,8,2019,26,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.55
54040,27,8,2019,29,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.49
54041,5,10,2019,6,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.7
54042,7,8,2019,9,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.52
54043,11,12,2019,16,12,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,33.58
54044,15,9,2019,16,9,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.96
54045,2,8,2019,4,8,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,72.28
54046,2,1,2020,3,1,2020,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,24.09
54047,18,10,2019,21,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,32.26
54048,16,10,2019,18,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,32.12
54049,13,9,2019,17,9,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,40.98
54050,22,12,2019,25,12,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,32.64
54051,23,10,2019,25,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.85
54052,19,12,2019,21,12,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,32.62
54053,30,10,2019,31,10,2019,1725,1167,252,2,0,0,0,1,0,0,0,0,1,0,0,23.93
54054,11,4,2019,15,4,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,22.24
54055,3,1,2020,4,1,2020,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,27.8
54056,29,8,2019,31,8,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,46.63
54057,21,10,2019,25,10,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,32.41
54058,31,12,2019,3,1,2020,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,29.61
54059,27,9,2019,30,9,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,33.54
54060,11,10,2019,14,10,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,32.33
54061,9,8,2019,13,8,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,23.58
54062,25,10,2019,27,10,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,32.46
54063,27,8,2019,28,8,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,23.49
54064,17,10,2019,18,10,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,32.23
54065,26,10,2019,27,10,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,32.49
54066,13,8,2019,16,8,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,23.37
54067,8,8,2019,9,8,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,23.55
54068,16,8,2019,21,8,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,23.53
54069,18,10,2019,21,10,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,32.26
54070,13,12,2019,14,12,2019,1726,1168,252,2,0,0,0,1,0,0,0,0,1,0,0,32.58
54071,29,9,2019,30,9,2019,1727,1169,252,2,0,0,0,1,0,0,0,0,1,0,0,47.26
54072,29,12,2019,31,12,2019,1727,1169,252,2,0,0,0,1,0,0,0,0,1,0,0,69.85
54073,12,10,2019,13,10,2019,1727,1169,252,2,0,0,0,1,0,0,0,0,1,0,0,61.1
54074,14,10,2019,15,10,2019,1727,1169,252,2,0,0,0,1,0,0,0,0,1,0,0,61.04
54075,11,9,2019,13,9,2019,1728,1170,252,2,0,0,0,1,0,0,0,0,1,0,0,92.17
54076,24,9,2019,27,9,2019,1728,1170,252,2,0,0,0,1,0,0,0,0,1,0,0,91.83
54077,16,8,2019,17,8,2019,1728,1170,252,2,0,0,0,1,0,0,0,0,1,0,0,34.1
54078,21,12,2019,22,12,2019,1728,1170,252,2,0,0,0,1,0,0,0,0,1,0,0,114.59
54079,25,8,2019,26,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.47
54080,25,8,2019,26,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.47
54081,21,8,2019,23,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.36
54082,17,8,2019,20,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,40.24
54083,30,8,2019,2,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.6
54084,30,8,2019,2,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.6
54085,29,8,2019,30,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.54
54086,21,10,2019,23,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.1
54087,21,9,2019,23,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,64.18
54088,9,9,2019,11,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,64.22
54089,29,9,2019,1,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,59.93
54090,27,9,2019,28,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,56.48
54091,26,8,2019,29,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.33
54092,9,8,2019,11,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.57
54093,11,9,2019,13,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,64.16
54094,24,9,2019,25,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,60.14
54095,28,10,2019,30,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,57.27
54096,20,8,2019,21,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.26
54097,28,12,2019,2,1,2020,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,64.64
54098,4,9,2019,6,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.74
54099,3,9,2019,4,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.42
54100,12,10,2019,14,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,60.07
54101,23,8,2019,25,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.47
54102,22,8,2019,24,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,40.2
54103,7,10,2019,8,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,59.97
54104,18,9,2019,21,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.12
54105,16,9,2019,17,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.22
54106,26,7,2019,28,7,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,40.94
54107,9,10,2019,11,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,56.8
54108,7,8,2019,9,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.39
54109,13,8,2019,15,8,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,63.01
54110,6,9,2019,8,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,64.04
54111,6,9,2019,7,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,64.04
54112,4,10,2019,7,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,62.75
54113,15,9,2019,16,9,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,64.6
54114,2,1,2020,8,1,2020,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,80.3
54115,14,10,2019,17,10,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,60.01
54116,8,11,2019,10,11,2019,1729,1171,253,1,0,0,0,1,0,0,0,0,0,1,0,58.64
54117,2,10,2019,5,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,66.96
54118,3,1,2020,6,1,2020,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,84.06
54119,30,8,2019,31,8,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,70.5
54120,13,10,2019,15,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,57.96
54121,21,10,2019,10,11,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,3.38
54122,8,12,2019,9,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.59
54123,31,12,2019,2,1,2020,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.66
54124,11,10,2019,12,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.42
54125,15,12,2019,16,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.8
54126,29,12,2019,31,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,81.58
54127,29,12,2019,31,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,90.64
54128,30,12,2019,3,1,2020,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,91.04
54129,28,10,2019,29,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.45
54130,28,10,2019,29,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.45
54131,28,10,2019,29,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.45
54132,20,10,2019,21,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.15
54133,6,10,2019,7,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,57.99
54134,28,12,2019,31,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,90.64
54135,4,9,2019,5,9,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.41
54136,12,10,2019,15,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.51
54137,7,10,2019,10,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.41
54138,7,10,2019,10,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.41
54139,18,9,2019,20,9,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,67.56
54140,25,10,2019,27,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.68
54141,25,10,2019,27,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.51
54142,27,8,2019,31,8,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,63.16
54143,17,10,2019,18,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.1
54144,17,10,2019,18,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.1
54145,5,10,2019,13,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,64.44
54146,16,12,2019,17,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.96
54147,10,12,2019,14,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,65.2
54148,9,10,2019,10,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,57.97
54149,9,10,2019,10,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,57.97
54150,7,8,2019,8,8,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,63.24
54151,15,10,2019,19,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,57.76
54152,15,10,2019,18,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.09
54153,15,10,2019,18,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.09
54154,26,10,2019,27,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.56
54155,15,9,2019,17,9,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.22
54156,29,10,2019,30,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.51
54157,29,10,2019,30,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.51
54158,2,1,2020,3,1,2020,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,81.96
54159,22,9,2019,30,9,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.83
54160,30,9,2019,2,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.06
54161,30,9,2019,2,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.26
54162,18,10,2019,22,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.15
54163,18,10,2019,22,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.3
54164,18,10,2019,20,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.15
54165,18,10,2019,20,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.15
54166,8,10,2019,10,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.06
54167,14,10,2019,15,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,61.25
54168,17,9,2019,18,9,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.68
54169,2,12,2019,4,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.68
54170,17,12,2019,19,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.76
54171,23,10,2019,24,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.55
54172,23,10,2019,26,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.55
54173,23,10,2019,24,10,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.55
54174,6,12,2019,8,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,58.44
54175,6,12,2019,8,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,66.49
54176,6,12,2019,8,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,66.49
54177,9,11,2019,12,11,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,67.77
54178,9,11,2019,11,11,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,67.77
54179,29,11,2019,1,12,2019,1730,1172,253,1,0,0,0,1,0,0,0,0,0,1,0,60.6
54180,2,10,2019,5,10,2019,1731,1173,253,1,0,0,0,1,0,0,0,0,0,1,0,64.14
54181,27,9,2019,29,9,2019,1731,1173,253,1,0,0,0,1,0,0,0,0,0,1,0,63.93
54182,24,12,2019,25,12,2019,1731,1173,253,1,0,0,0,1,0,0,0,0,0,1,0,81.46
54183,28,12,2019,30,12,2019,1731,1173,253,1,0,0,0,1,0,0,0,0,0,1,0,81.58
54184,12,10,2019,15,10,2019,1731,1173,253,1,0,0,0,1,0,0,0,0,0,1,0,57.96
54185,5,10,2019,7,10,2019,1731,1173,253,1,0,0,0,1,0,0,0,0,0,1,0,64.14
